cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,riesgo_score,riesgo_nivel,hidrico_sin_dato
54673,SAN CAYETANO,NORTE DE SANTANDER,7.875695,-72.625459,89,10,12796.8,0.0,0,0,,0,1,5067.1,0.7827,0.0,0.0,0.5454,0.3285,Crítico,1
54680,SANTIAGO,NORTE DE SANTANDER,7.865856,-72.716203,28,6,5582.1,0.0,0,0,,0,0,0,0.5987,0.0,0.0,0.0,0.2095,Medio,1
54720,SARDINATA,NORTE DE SANTANDER,8.082105,-72.800577,66,10,19192.2,441.0,1,0,,0,0,0,0.7529,0.0,0.0,0.25,0.2885,Alto,1
54743,SILOS,NORTE DE SANTANDER,7.204736,-72.757128,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54800,TEORAMA,NORTE DE SANTANDER,8.438134,-73.28707,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
54810,TIBÚ,NORTE DE SANTANDER,8.639891,-72.734496,30,10,10040.9,0.0,1,0,,0,2,50.5,0.6276,0.0,0.0,0.502,0.2699,Alto,1
54820,TOLEDO,NORTE DE SANTANDER,7.307692,-72.481915,14,2,10587.1,0.0,0,0,,0,1,51036.7,0.5478,0.0,0.0,0.693,0.261,Alto,1
54871,VILLA CARO,NORTE DE SANTANDER,7.914244,-72.973601,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,7.847672,-72.469758,37,7,12249.3,218.0,0,0,,0,0,0,0.6618,0.0,0.0,0.0,0.2316,Medio,1
63001,ARMENIA,QUINDÍO,4.53598,-75.680786,0,0,3078.2,0.0,0,0,,0,0,0,0.2375,0.0,0.0,0.0,0.0831,Bajo,1
63111,BUENAVISTA,QUINDÍO,4.360029,-75.739572,0,0,256.6,0.0,0,0,,0,1,50.7,0.0386,0.0,0.0,0.2522,0.0387,Bajo,1
63130,CALARCÁ,QUINDÍO,4.520982,-75.646085,32,3,2666.6,520.0,0,0,,0,0,0,0.6039,0.0,0.0,0.0,0.2114,Medio,1
63190,CIRCASIA,QUINDÍO,4.617759,-75.636533,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
63212,CÓRDOBA,QUINDÍO,4.392485,-75.687866,0,0,3353.0,0.0,0,26.0,,0,0,0,0.2485,0.3234,0.0,0.0,0.184,Bajo,1
63272,FILANDIA,QUINDÍO,4.674338,-75.658387,2,2,912.0,0.0,0,0,,0,5,9362.3,0.2305,0.0,0.0,0.5846,0.1391,Bajo,1
63302,GÉNOVA,QUINDÍO,4.206641,-75.790402,4,1,2633.0,1.0,0,0,,0,11,25377.0,0.3434,0.0,0.0,0.6483,0.185,Bajo,1
63401,LA TEBAIDA,QUINDÍO,4.453755,-75.786887,10,4,3772.4,0.0,0,0,,0,1,62.3,0.4549,0.0,0.0,0.2652,0.1857,Bajo,1
63470,MONTENEGRO,QUINDÍO,4.565057,-75.749827,0,0,2353.1,0.0,0,0,,0,1,19.6,0.2044,0.0,0.0,0.1934,0.0909,Bajo,1
63548,PIJAO,QUINDÍO,4.335036,-75.703329,18,3,2510.8,128.0,0,0,,0,4,19817.0,0.5184,0.0,0.0,0.6325,0.2447,Medio,1
63594,QUIMBAYA,QUINDÍO,4.624387,-75.765074,0,0,48.8,476.0,0,0,,0,0,0,0.008,0.0,0.0,0.0,0.0028,Bajo,1
63690,SALENTO,QUINDÍO,4.637157,-75.570844,0,0,270.7,392.0,0,0,,0,13,95681.0,0.0405,0.0,0.0,0.7332,0.0875,Bajo,1
66001,PEREIRA,RISARALDA,4.804985,-75.719711,17,4,9449.5,0.0,0,0,,0,0,0,0.5596,0.0,0.0,0.0,0.1959,Medio,1
66045,APÍA,RISARALDA,5.106526,-75.942356,36,9,8956.8,0.0,0,0,,0,2,333.5,0.6467,0.0,0.0,0.3716,0.2635,Alto,1
66075,BALBOA,RISARALDA,4.949096,-75.958663,13,3,6736.1,0.0,0,0,,0,1,137.5,0.5122,0.0,0.0,0.3152,0.2108,Medio,1
66088,BELÉN DE UMBRÍA,RISARALDA,5.200793,-75.868334,2,2,2117.6,1777.0,0,0,,0,1,528.5,0.2758,0.0,0.0,0.401,0.1366,Bajo,1
66170,DOSQUEBRADAS,RISARALDA,4.833131,-75.675371,0,0,0,0,0,0,,0,1,2800.5,0.0,0.0,0.0,0.5075,0.0507,Bajo,1
66318,GUÁTICA,RISARALDA,5.315367,-75.799005,1,1,202.0,0.0,0,0,,0,1,2250.8,0.1334,0.0,0.0,0.4935,0.096,Bajo,1
66383,LA CELIA,RISARALDA,5.002787,-76.0032,0,0,0,0,0,0,,0,1,574.8,0.0,0.0,0.0,0.4063,0.0406,Bajo,1
66400,LA VIRGINIA,RISARALDA,4.896624,-75.880394,7,3,4093.2,448.0,0,0,,0,3,1472.7,0.4211,0.0,0.0,0.4664,0.194,Medio,1
66440,MARSELLA,RISARALDA,4.935771,-75.73879,0,0,3150.7,0.0,0,0,,0,2,1119.1,0.2405,0.0,0.0,0.4488,0.1291,Bajo,1
66456,MISTRATÓ,RISARALDA,5.297039,-75.882886,0,0,18490.9,3455.0,0,0,,0,2,30851.0,0.5018,0.0,0.0,0.6608,0.2417,Medio,1
66572,PUEBLO RICO,RISARALDA,5.222043,-76.030801,0,0,3662.3,1333.0,0,0,,0,2,43219.2,0.2601,0.0,0.0,0.6824,0.1593,Bajo,1
66594,QUINCHÍA,RISARALDA,5.340456,-75.730431,23,4,47624.0,0.0,0,0,0.73,1,1,271.9,0.7217,0.0,0.27,0.3586,0.356,Crítico,0
66682,SANTA ROSA DE CABAL,RISARALDA,4.876271,-75.623268,23,4,15362.2,608.0,0,0,,0,3,22994.4,0.6205,0.0,0.0,0.642,0.2814,Alto,1
66687,SANTUARIO,RISARALDA,5.074911,-75.964628,51,12,4357.4,72.0,0,0,,0,1,510.3,0.6812,0.0,0.0,0.3987,0.2783,Alto,1
68001,BUCARAMANGA,SANTANDER,7.11647,-73.132562,22,4,8106.1,1156.0,0,0,,0,0,0,0.5808,0.0,0.0,0.0,0.2033,Medio,1
68013,AGUADA,SANTANDER,6.162355,-73.523132,17,10,7349.2,0.0,0,0,,0,0,0,0.5462,0.0,0.0,0.0,0.1912,Medio,1
68020,ALBANIA,SANTANDER,5.759166,-73.91336,5,1,7663.8,754.0,0,14.0,,0,0,0,0.4418,0.2658,0.0,0.0,0.2344,Medio,1
68051,ARATOCA,SANTANDER,6.694418,-73.01786,29,4,215.0,0.0,0,0,,0,0,0,0.5758,0.0,0.0,0.0,0.2015,Medio,1
68077,BARBOSA,SANTANDER,5.932531,-73.615965,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68079,BARICHARA,SANTANDER,6.634111,-73.223047,8,4,8451.0,0.0,0,0,,0,3,2.4,0.4831,0.0,0.0,0.0782,0.1769,Bajo,1
68081,BARRANCABERMEJA,SANTANDER,7.064857,-73.849243,70,6,4256.5,0.0,0,0,0.57,1,3,70143.8,0.73,0.0,0.43,0.7133,0.4343,Crítico,0
68092,BETULIA,SANTANDER,6.899525,-73.283669,68,5,3314.9,250.0,0,0,,0,5,101.9,0.7233,0.0,0.0,0.2962,0.2828,Alto,1
68101,BOLÍVAR,SANTANDER,5.988953,-73.771346,3,1,5090.0,0.0,0,0,,0,0,0,0.3729,0.0,0.0,0.0,0.1305,Bajo,1
68121,CABRERA,SANTANDER,6.592118,-73.246475,1,1,1581.0,0.0,0,0,,0,0,0,0.2155,0.0,0.0,0.0,0.0754,Bajo,1
68132,CALIFORNIA,SANTANDER,7.347989,-72.946491,43,3,17300.9,0.0,0,0,,0,1,11695.4,0.6954,0.0,0.0,0.5988,0.3033,Alto,1
68147,CAPITANEJO,SANTANDER,6.527394,-72.695427,14,6,14640.9,348.0,0,0,,0,0,0,0.5726,0.0,0.0,0.0,0.2004,Medio,1
68152,CARCASÍ,SANTANDER,6.629016,-72.627099,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68160,CEPITÁ,SANTANDER,6.753518,-72.973536,14,1,5502.9,0.0,0,0,,0,1,3920.2,0.5103,0.0,0.0,0.529,0.2315,Medio,1
68162,CERRITO,SANTANDER,6.840405,-72.694851,0,0,0,0,0,0,,0,1,200.1,0.0,0.0,0.0,0.3391,0.0339,Bajo,1
68167,CHARALÁ,SANTANDER,6.284339,-73.146873,16,4,6341.0,0.0,0,0,,0,1,60.8,0.5322,0.0,0.0,0.2636,0.2126,Medio,1
68169,CHARTA,SANTANDER,7.28082,-72.968798,4,2,1360.4,0.0,0,0,,0,0,0,0.3126,0.0,0.0,0.0,0.1094,Bajo,1
68176,CHIMA,SANTANDER,6.344348,-73.373656,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68179,CHIPATÁ,SANTANDER,6.062521,-73.637111,0,0,0.0,0.0,0,0,,0,2,49.3,0.0,0.0,0.0,0.2505,0.0251,Bajo,1
68190,CIMITARRA,SANTANDER,6.320886,-73.953011,17,7,16840.9,62.0,0,0,,0,2,499.4,0.5999,0.0,0.0,0.3973,0.2497,Medio,1
68207,CONCEPCIÓN,SANTANDER,6.768908,-72.694567,2,2,112.0,101.0,0,0,,0,1,281.4,0.1918,0.0,0.0,0.3608,0.1032,Bajo,1
68209,CONFINES,SANTANDER,6.357327,-73.240554,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68211,CONTRATACIÓN,SANTANDER,6.290561,-73.474426,3,1,3679.6,0.0,0,0,,0,0,0,0.3444,0.0,0.0,0.0,0.1205,Bajo,1
68217,COROMORO,SANTANDER,6.294999,-73.040816,4,2,7739.0,470.0,0,0,,0,0,0,0.4299,0.0,0.0,0.0,0.1505,Bajo,1
68229,CURITÍ,SANTANDER,6.605099,-73.069383,20,5,3039.1,0.0,0,0,,0,1,8.3,0.5372,0.0,0.0,0.1426,0.2023,Medio,1
68235,EL CARMEN DE CHUCURÍ,SANTANDER,6.700038,-73.51066,9,1,4800.8,0.0,0,0,,0,3,478202.3,0.4553,0.0,0.0,0.836,0.243,Medio,1
68245,EL GUACAMAYO,SANTANDER,6.245111,-73.496908,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68250,EL PEÑÓN,SANTANDER,6.05537,-73.815532,0,0,0.1,139.0,0,0,,0,1,48427.4,0.0,0.0,0.0,0.6896,0.069,Bajo,1
68255,EL PLAYÓN,SANTANDER,7.470715,-73.20287,0,0,0.0,376.0,0,0,,0,1,2804.2,0.0,0.0,0.0,0.5075,0.0507,Bajo,1
68264,ENCINO,SANTANDER,6.137429,-73.098749,2,2,140.8,0.0,0,0,,0,4,134493.7,0.1934,0.0,0.0,0.7549,0.1432,Bajo,1
68266,ENCISO,SANTANDER,6.668034,-72.699647,14,4,9083.8,750.0,0,0,,0,0,0,0.5375,0.0,0.0,0.0,0.1881,Bajo,1
68271,FLORIÁN,SANTANDER,5.804659,-73.97143,0,0,900.0,0.0,0,0,,0,0,0,0.1084,0.0,0.0,0.0,0.0379,Bajo,1
68276,FLORIDABLANCA,SANTANDER,7.072329,-73.099104,4,2,8036.0,0.0,0,0,,0,3,8220.7,0.4338,0.0,0.0,0.5763,0.2095,Medio,1
68296,GALÁN,SANTANDER,6.638423,-73.287769,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68298,GÁMBITA,SANTANDER,5.945998,-73.344185,0,0,7872.3,907.0,0,0,,0,1,112.9,0.3688,0.0,0.0,0.3027,0.1593,Bajo,1
68307,GIRÓN,SANTANDER,7.070432,-73.166832,106,8,12582.1,162.0,0,0,,0,1,3628.8,0.8083,0.0,0.0,0.524,0.3353,Crítico,1
68318,GUACA,SANTANDER,6.876563,-72.856322,0,0,219.0,0.0,0,0,,0,0,0,0.0335,0.0,0.0,0.0,0.0117,Bajo,1
68320,GUADALUPE,SANTANDER,6.245847,-73.419292,3,1,635.5,0.0,0,0,,0,0,0,0.2591,0.0,0.0,0.0,0.0907,Bajo,1
68322,GUAPOTÁ,SANTANDER,6.308635,-73.320732,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68324,GUAVATÁ,SANTANDER,5.954348,-73.700906,0,0,80.0,0.0,0,0,,0,0,0,0.013,0.0,0.0,0.0,0.0045,Bajo,1
68327,GÜEPSA,SANTANDER,6.025013,-73.575146,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68344,HATO,SANTANDER,6.543957,-73.308399,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68368,JESÚS MARÍA,SANTANDER,5.876497,-73.783396,2,2,0,0,0,0,,0,0,0,0.1856,0.0,0.0,0.0,0.065,Bajo,1
68370,JORDÁN,SANTANDER,6.732727,-73.096053,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68377,LA BELLEZA,SANTANDER,5.85925,-73.965494,0,0,4785.1,0.0,0,0,,0,3,24804.3,0.2966,0.0,0.0,0.6469,0.1685,Bajo,1
68385,LANDÁZURI,SANTANDER,6.218812,-73.811359,13,3,8458.3,0.0,0,0,,0,0,0,0.5257,0.0,0.0,0.0,0.184,Bajo,1
68397,LA PAZ,SANTANDER,6.178509,-73.58959,37,7,9860.3,0.0,0,0,,0,0,0,0.6536,0.0,0.0,0.0,0.2288,Medio,1
68406,LEBRIJA,SANTANDER,7.113351,-73.219524,10,4,2531.3,0.0,0,0,,0,1,17.6,0.4401,0.0,0.0,0.1869,0.1727,Bajo,1
68418,LOS SANTOS,SANTANDER,6.755203,-73.102739,32,9,7407.8,528.0,0,0,,0,0,0,0.625,0.0,0.0,0.0,0.2188,Medio,1
68425,MACARAVITA,SANTANDER,6.50658,-72.593105,7,1,185.5,0.0,0,0,,0,0,0,0.3552,0.0,0.0,0.0,0.1243,Bajo,1
68432,MÁLAGA,SANTANDER,6.703081,-72.732089,2,2,5619.2,0.0,0,0,,0,0,0,0.3639,0.0,0.0,0.0,0.1274,Bajo,1
68444,MATANZA,SANTANDER,7.323175,-73.015566,4,3,3744.3,1.0,0,0,,0,0,0,0.3664,0.0,0.0,0.0,0.1282,Bajo,1
68464,MOGOTES,SANTANDER,6.475246,-72.969807,5,2,8880.8,11.0,0,0,,0,0,0,0.4562,0.0,0.0,0.0,0.1597,Bajo,1
68468,MOLAGAVITA,SANTANDER,6.67432,-72.809175,0,0,2975.6,0.0,0,0,,0,0,0,0.2332,0.0,0.0,0.0,0.0816,Bajo,1
68498,OCAMONTE,SANTANDER,6.339988,-73.122563,10,2,1893.9,0.0,0,0,,0,0,0,0.432,0.0,0.0,0.0,0.1512,Bajo,1
68500,OIBA,SANTANDER,6.26521,-73.299791,10,3,10707.7,927.0,0,0,,0,0,0,0.52,0.0,0.0,0.0,0.182,Bajo,1
68502,ONZAGA,SANTANDER,6.344104,-72.816766,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68522,PALMAR,SANTANDER,6.537789,-73.29109,1,1,0.0,0.0,0,0,,0,0,0,0.1171,0.0,0.0,0.0,0.041,Bajo,1
68524,PALMAS DEL SOCORRO,SANTANDER,6.406139,-73.287764,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68533,PÁRAMO,SANTANDER,6.416811,-73.17022,1,1,636.5,0.0,0,0,,0,0,0,0.1638,0.0,0.0,0.0,0.0573,Bajo,1
68547,PIEDECUESTA,SANTANDER,6.997245,-73.054795,29,5,4480.3,0.0,0,0,,0,0,0,0.5982,0.0,0.0,0.0,0.2094,Medio,1
68549,PINCHOTE,SANTANDER,6.531552,-73.174209,4,2,532.8,0.0,0,0,,0,0,0,0.289,0.0,0.0,0.0,0.1011,Bajo,1
68572,PUENTE NACIONAL,SANTANDER,5.878381,-73.677567,0,0,0,0,0,0,,0,2,26.8,0.0,0.0,0.0,0.2126,0.0213,Bajo,1
68573,PUERTO PARRA,SANTANDER,6.650785,-74.056129,0,0,0,0,0,0,0.8,1,3,32279.7,0.0,0.0,0.2,0.6637,0.1164,Bajo,0
68575,PUERTO WILCHES,SANTANDER,7.344057,-73.899909,22,2,200.0,0.0,0,0,,0,0,0,0.5312,0.0,0.0,0.0,0.1859,Bajo,1
68615,RIONEGRO,SANTANDER,7.265014,-73.150177,27,8,29139.1,0.0,0,0,,0,2,1774.1,0.6835,0.0,0.0,0.4783,0.2871,Alto,1
68655,SABANA DE TORRES,SANTANDER,7.391919,-73.49906,14,3,21366.7,843.0,0,0,,0,2,325.9,0.6072,0.0,0.0,0.3701,0.2495,Medio,1
68669,SAN ANDRÉS,SANTANDER,6.811511,-72.848864,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68673,SAN BENITO,SANTANDER,6.126656,-73.50907,3,3,765.0,0.0,0,0,,0,0,0,0.2638,0.0,0.0,0.0,0.0923,Bajo,1
68679,SAN GIL,SANTANDER,6.551952,-73.134776,24,4,9123.7,0.0,0,0,,0,0,0,0.5964,0.0,0.0,0.0,0.2087,Medio,1
68682,SAN JOAQUÍN,SANTANDER,6.427548,-72.867638,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68684,SAN JOSÉ DE MIRANDA,SANTANDER,6.658995,-72.733616,0,0,4937.4,0.0,0,0,,0,0,0,0.3009,0.0,0.0,0.0,0.1053,Bajo,1
68686,SAN MIGUEL,SANTANDER,6.575315,-72.644123,15,3,4488.6,582.0,0,0,,0,0,0,0.5102,0.0,0.0,0.0,0.1786,Bajo,1
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,6.880383,-73.411024,52,4,5650.0,494.0,0,0,,0,16,695.3,0.6879,0.0,0.0,0.4185,0.2826,Alto,1
68705,SANTA BÁRBARA,SANTANDER,6.990996,-72.907445,0,0,0.0,0.0,0,0,,0,1,6593.3,0.0,0.0,0.0,0.5622,0.0562,Bajo,1
68720,SANTA HELENA DEL OPÓN,SANTANDER,6.339565,-73.616716,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68745,SIMACOTA,SANTANDER,6.443469,-73.337368,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
68755,SOCORRO,SANTANDER,6.46387,-73.261198,1,1,1076.0,0.0,0,0,,0,0,0,0.1898,0.0,0.0,0.0,0.0664,Bajo,1
68770,SUAITA,SANTANDER,6.101329,-73.44165,0,0,0,0,0,0,,0,1,1.0,0.0,0.0,0.0,0.0443,0.0044,Bajo,1
68773,SUCRE,SANTANDER,5.918743,-73.790975,2,2,7699.5,267.0,0,0,,0,0,0,0.4004,0.0,0.0,0.0,0.1401,Bajo,1
68780,SURATÁ,SANTANDER,7.36658,-72.984232,0,0,2537.4,0.0,0,0,,0,0,0,0.2135,0.0,0.0,0.0,0.0747,Bajo,1
68820,TONA,SANTANDER,7.201417,-72.967023,0,0,1070.0,0.0,0,0,,0,0,0,0.1229,0.0,0.0,0.0,0.043,Bajo,1
68855,VALLE DE SAN JOSÉ,SANTANDER,6.448028,-73.143507,1,1,595.8,0.0,0,0,,0,0,0,0.1612,0.0,0.0,0.0,0.0564,Bajo,1
68861,VÉLEZ,SANTANDER,6.009275,-73.672447,36,4,1087.0,0.0,0,0,,0,0,0,0.615,0.0,0.0,0.0,0.2152,Medio,1
68867,VETAS,SANTANDER,7.30981,-72.871041,14,3,50533.0,564.0,0,0,,0,0,0,0.7066,0.0,0.0,0.0,0.2473,Medio,1
68872,VILLANUEVA,SANTANDER,6.670078,-73.174307,9,4,5694.6,0.0,0,0,,0,1,24.1,0.4652,0.0,0.0,0.206,0.1834,Bajo,1
68895,ZAPATOCA,SANTANDER,6.814387,-73.268034,4,3,1070.8,0.0,0,0,,0,3,912.0,0.3047,0.0,0.0,0.4358,0.1502,Bajo,1
70001,SINCELEJO,SUCRE,9.302322,-75.395445,9,6,11672.6,0.0,0,0,,0,0,0,0.5197,0.0,0.0,0.0,0.1819,Bajo,1
70110,BUENAVISTA,SUCRE,9.319794,-74.972827,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70124,CAIMITO,SUCRE,8.789324,-75.117141,0,0,2416.9,0.0,0,0,,0,0,0,0.2076,0.0,0.0,0.0,0.0727,Bajo,1
70204,COLOSÓ,SUCRE,9.494192,-75.353256,4,2,0.0,0.0,1,0,,0,1,39.8,0.2719,0.0,0.0,0.4871,0.1439,Bajo,1
70215,COROZAL,SUCRE,9.318749,-75.293048,0,0,102.7,0.0,0,0,,0,0,0,0.0165,0.0,0.0,0.0,0.0058,Bajo,1
70221,COVEÑAS,SUCRE,9.402779,-75.680158,0,0,0,0,0,0,,0,1,1818.6,0.0,0.0,0.0,0.4799,0.048,Bajo,1
70230,CHALÁN,SUCRE,9.545352,-75.312697,0,0,0,0,1,0,,0,2,6985.9,0.0,0.0,0.0,0.8159,0.0816,Bajo,1
70233,EL ROBLE,SUCRE,9.100647,-75.198378,0,0,0,0,0,0,,0,1,120.0,0.0,0.0,0.0,0.3066,0.0307,Bajo,1
70235,GALERAS,SUCRE,9.160379,-75.04959,0,0,0,0,0,0,,0,1,1575.5,0.0,0.0,0.0,0.4707,0.0471,Bajo,1
70265,GUARANDA,SUCRE,8.468556,-74.537749,2,2,0.0,0.0,0,0,,0,0,0,0.1856,0.0,0.0,0.0,0.065,Bajo,1
70400,LA UNIÓN,SUCRE,8.853975,-75.276056,0,0,923.3,0.0,0,0,,0,0,0,0.1105,0.0,0.0,0.0,0.0387,Bajo,1
70418,LOS PALMITOS,SUCRE,9.380269,-75.268716,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
70429,MAJAGUAL,SUCRE,8.541163,-74.628077,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70473,MORROA,SUCRE,9.331395,-75.305949,0,0,8901.0,0.0,1,0,,0,0,0,0.3873,0.0,0.0,0.25,0.1606,Bajo,1
70508,OVEJAS,SUCRE,9.527176,-75.229037,0,0,0.0,0.0,1,0,,0,2,378.0,0.0,0.0,0.0,0.6296,0.063,Bajo,1
70523,PALMITO,SUCRE,9.333157,-75.541264,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
70670,SAMPUÉS,SUCRE,9.183193,-75.380222,2,1,0.0,0.0,0,0,,0,1,2.3,0.1856,0.0,0.0,0.0763,0.0726,Bajo,1
70678,SAN BENITO ABAD,SUCRE,8.930108,-75.031089,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70702,SAN JUAN DE BETULIA,SUCRE,9.273066,-75.243565,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70708,SAN MARCOS,SUCRE,8.661774,-75.133831,0,0,0.0,0.0,0,0,,0,1,27.8,0.0,0.0,0.0,0.2148,0.0215,Bajo,1
70713,SAN ONOFRE,SUCRE,9.736955,-75.522398,0,0,0.0,0.0,1,0,,0,2,124400.5,0.0,0.0,0.0,1.0,0.1,Bajo,1
70717,SAN PEDRO,SUCRE,9.39625,-75.063647,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70742,SAN LUIS DE SINCÉ,SUCRE,9.244308,-75.145999,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
70771,SUCRE,SUCRE,8.811737,-74.723175,0,0,11404.9,0.0,0,0,,0,0,0,0.4254,0.0,0.0,0.0,0.1489,Bajo,1
70820,SANTIAGO DE TOLÚ,SUCRE,9.525387,-75.581112,0,0,0.0,0.0,0,0,,0,1,2955.2,0.0,0.0,0.0,0.5109,0.0511,Bajo,1
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,9.451819,-75.44085,46,11,5263.9,0.0,1,0,,0,3,814.5,0.6684,0.0,0.0,0.6786,0.3018,Alto,1
73001,IBAGUÉ,TOLIMA,4.432248,-75.19425,33,12,22448.2,0.0,0,0,,0,12,10023.0,0.6814,0.0,0.0,0.589,0.2974,Alto,1
73024,ALPUJARRA,TOLIMA,3.391548,-74.9329,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
73026,ALVARADO,TOLIMA,4.567356,-74.953418,14,4,11155.8,0.0,0,0,,0,2,233.6,0.5515,0.0,0.0,0.3489,0.2279,Medio,1
73030,AMBALEMA,TOLIMA,4.782682,-74.764429,5,2,14102.1,772.0,0,0,,0,0,0,0.507,0.0,0.0,0.0,0.1774,Bajo,1
73043,ANZOÁTEGUI,TOLIMA,4.631756,-75.093772,0,0,2831.8,4.0,0,0,,0,5,962.6,0.227,0.0,0.0,0.4392,0.1234,Bajo,1
73055,ARMERO,TOLIMA,5.030744,-74.884438,9,3,7789.0,0.0,0,0,,0,1,637.4,0.4863,0.0,0.0,0.4129,0.2115,Medio,1
73067,ATACO,TOLIMA,3.590591,-75.382545,9,4,13219.4,563.0,1,0,,0,0,0,0.5313,0.0,0.0,0.25,0.211,Medio,1
73124,CAJAMARCA,TOLIMA,4.438812,-75.431971,0,0,670.1,0.0,0,0,,0,7,3299.0,0.0867,0.0,0.0,0.5179,0.0821,Bajo,1
73148,CARMEN DE APICALÁ,TOLIMA,4.152334,-74.717633,9,2,18361.4,810.0,0,0,,0,0,0,0.5651,0.0,0.0,0.0,0.1978,Medio,1
73152,CASABIANCA,TOLIMA,5.078465,-75.120966,0,0,474.9,354.0,0,0,,0,0,0,0.0657,0.0,0.0,0.0,0.023,Bajo,1
73168,CHAPARRAL,TOLIMA,3.722918,-75.480765,21,7,24452.7,892.0,1,0,,0,0,0,0.6485,0.0,0.0,0.25,0.252,Medio,1
73200,COELLO,TOLIMA,4.287276,-74.898464,89,15,15287.9,0.0,0,0,0.51,1,0,0,0.7868,0.0,0.49,0.0,0.3979,Crítico,0
73217,COYAIMA,TOLIMA,3.798036,-75.193862,6,4,26781.2,1842.0,0,0,,0,0,0,0.5947,0.0,0.0,0.0,0.2081,Medio,1
73226,CUNDAY,TOLIMA,4.059259,-74.692227,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
73236,DOLORES,TOLIMA,3.539072,-74.896761,0,0,34.3,0.0,0,0,,0,0,0,0.0057,0.0,0.0,0.0,0.002,Bajo,1
73268,ESPINAL,TOLIMA,4.151314,-74.885446,61,9,6132.3,0.0,0,0,,0,0,0,0.7132,0.0,0.0,0.0,0.2496,Medio,1
73270,FALAN,TOLIMA,5.123104,-74.953007,12,4,5342.6,400.0,0,0,,0,0,0,0.4915,0.0,0.0,0.0,0.172,Bajo,1
73275,FLANDES,TOLIMA,4.276373,-74.818763,53,8,5233.2,0.0,0,0,0.527,3,0,0,0.6896,0.0,0.473,0.0,0.3596,Crítico,0
73283,FRESNO,TOLIMA,5.153576,-75.035722,2,2,1889.3,250.0,0,0,,0,0,0,0.2681,0.0,0.0,0.0,0.0938,Bajo,1
73319,GUAMO,TOLIMA,4.030992,-74.968135,38,8,3538.8,0.0,0,0,,0,0,0,0.6336,0.0,0.0,0.0,0.2218,Medio,1
