cod_dane_mpio,cod_dane_dpto,nombre_mpio,nombre_dpto,tipo_unidad_territorial,n_titulos_mineros,tiene_titulos_mineros,area_titulada_union_ha,pct_area_unidad_titulada_union,area_titulada_suma_ha,anotaciones_total,n_modalidades_distintas,n_minerales_distintos,score_presion_minera,score_senal_hidrica,n_parametros_hidricos_evaluables,principal_parametro_atipico,tiene_monitoreo_agua,n_sitios_monitoreo,ultima_observacion_agua,monitoreo_reciente,brecha_monitoreo_agua,n_registros_dtd,n_coordenadas_dtd_unicas,n_nucleos_dtd,n_registros_dtd_codigo_placeholder,tiene_dtd_reciente,score_deteccion_temprana,bosque_2024_ha,no_bosque_2024_ha,pct_bosque_2024,deforestacion_2023_2024_ha,fuente_forestal,cobertura_forestal_confirmada_mvp,disponible_mineria,disponible_agua,disponible_dtd,disponible_bosque_confirmado,n_componentes_disponibles,nivel_disponibilidad_datos,score_brecha_informacion
50006,50,ACACÍAS,META,Municipio,35,True,4294.4392187584735,3.827758385391279,4311.745090256685,264,2,12,83.22,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50110,50,BARRANCA DE UPÍA,META,Municipio,3,True,299.1131873736322,0.7421557024264808,299.1131873736322,13,1,6,47.5,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50124,50,CABUYARO,META,Municipio,3,True,688.7161044311414,0.755294907648809,688.7161044311413,13,1,2,47.59,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50150,50,CASTILLA LA NUEVA,META,Municipio,17,True,1903.205082240144,3.7037216975416793,1903.222376152197,62,1,4,76.89,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50223,50,CUBARRAL,META,Municipio,7,True,840.506673607949,0.7268168367644059,840.5066736079486,21,2,15,55.53,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50226,50,CUMARAL,META,Municipio,9,True,890.0340936482532,1.4268352055304798,890.0341347288146,49,1,10,65.23,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50245,50,EL CALVARIO,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50251,50,EL CASTILLO,META,Municipio,6,True,587.3389939196536,1.035068547689419,587.3389939533229,28,3,5,58.15,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50270,50,EL DORADO,META,Municipio,12,True,3125.1529328903066,26.670590025946307,3125.3625515678336,76,2,7,89.09,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50287,50,FUENTE DE ORO,META,Municipio,3,True,642.3646651461133,1.1267586996228751,642.3646651461135,19,1,4,51.81,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50313,50,GRANADA,META,Municipio,13,True,1922.059356004513,5.5262971309333135,1922.081721846636,56,3,4,78.05,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50318,50,GUAMAL,META,Municipio,14,True,2495.8140495419702,4.195238300681904,2495.8556375114613,57,2,9,76.6,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50325,50,MAPIRIPÁN,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,64.73,18.0,CONDUCTIVIDAD ELECTRICA,True,1,2022.0,True,False,1659,1659,2,0,True,99.65,,,,,,False,True,True,True,False,3,alto,25.0
50330,50,MESETAS,META,Municipio,2,True,120.09189143865896,0.0527213329280965,120.09189143865892,4,2,4,33.29,,,,False,0,,False,True,15,15,0,0,True,79.98,,,,,,False,True,False,True,False,2,medio,50.0
50350,50,LA MACARENA,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,1770,1770,3,0,True,99.82,,,,,,False,True,False,True,False,2,medio,50.0
50370,50,URIBE,META,Municipio,5,True,506.47337963978106,0.0784691757187081,506.4733796397813,10,2,4,42.65,,,,False,0,,False,True,1082,1082,2,0,True,99.46,,,,,,False,True,False,True,False,2,medio,50.0
50400,50,LEJANÍAS,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50450,50,PUERTO CONCORDIA,META,Municipio,9,True,1100.9411490075524,0.8763477806255289,1100.9411490075518,22,1,4,58.83,,,,False,0,,False,True,52,52,0,0,True,82.73,,,,,,False,True,False,True,False,2,medio,50.0
50568,50,PUERTO GAITÁN,META,Municipio,7,True,4331.741956960209,0.251833983475141,4331.741956960208,26,3,9,51.72,,,,False,0,,False,True,72,72,0,0,True,83.13,,,,,,False,True,False,True,False,2,medio,50.0
50573,50,PUERTO LÓPEZ,META,Municipio,11,True,1434.1678834372565,0.2079035643890589,1434.167890141462,46,1,9,56.35,99.52,28.0,SOLIDOS TOTALES,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
50577,50,PUERTO LLERAS,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50590,50,PUERTO RICO,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,90.33,26.0,SOLIDOS TOTALES,True,1,2022.0,True,False,803,802,1,0,True,98.95,169209.7,171394.17,49.68,2972.71,IDEAM WCS Superficie_Bosque/Dinamica_Cambio_Cobertura_Bosque (piloto validado Fase 2D.1/2D.2),True,True,True,True,True,4,completo,0.0
50606,50,RESTREPO,META,Municipio,9,True,725.8911453543005,1.991263087924084,725.8920689884591,55,1,4,68.23,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50680,50,SAN CARLOS DE GUAROA,META,Municipio,9,True,1230.5523624288294,1.5256054846931677,1230.552367243135,52,1,13,66.04,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50683,50,SAN JUAN DE ARAMA,META,Municipio,1,True,52.77473269414214,0.0452859365387543,52.77473269414214,2,1,3,28.49,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50686,50,SAN JUANITO,META,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50689,50,SAN MARTÍN,META,Municipio,8,True,595.160612986652,0.1004998687164802,595.1624076735952,41,2,9,52.34,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
50711,50,VISTAHERMOSA,META,Municipio,1,True,739.1477473232899,0.1535415424237317,739.1477473232899,5,1,7,32.74,93.6,31.0,HIERRO TOTAL EN AGUA,True,2,2024.0,True,False,805,805,3,0,True,99.26,,,,,,False,True,True,True,False,3,alto,25.0
52001,52,PASTO,NARIÑO,Municipio,23,True,407.0167036426955,0.3699118542845412,407.0333824291573,162,4,9,66.25,95.47,30.0,NITROGENO AMONIACAL,True,4,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52019,52,ALBÁN,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52022,52,ALDANA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52036,52,ANCUYA,NARIÑO,Municipio,1,True,19.782161900341443,0.2867888830998747,19.782161900341443,2,1,3,33.08,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52051,52,ARBOLEDA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52079,52,BARBACOAS,NARIÑO,Municipio,1,True,16.071900197193735,0.0058722686483952,16.07190019719373,3,1,3,27.75,94.74,30.0,ALUMINIO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,8,8,0,0,True,77.3,,,,,,False,True,True,True,False,3,alto,25.0
52083,52,BELÉN,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52110,52,BUESACO,NARIÑO,Municipio,1,True,1.2349777367955808,0.0019404221585116,1.2349777367955808,2,1,3,26.8,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52203,52,COLÓN,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52207,52,CONSACÁ,NARIÑO,Municipio,1,True,3.583140920284648,0.0299917757403328,3.583140920284648,3,1,2,28.37,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52210,52,CONTADERO,NARIÑO,Municipio,2,True,85.30924600394931,1.9722862743776488,85.30924600394931,4,1,2,48.62,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52215,52,CÓRDOBA,NARIÑO,Municipio,3,True,552.3229475324245,1.8113853274864888,552.3684423604344,30,2,2,57.29,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52224,52,CUASPUD CARLOSAMA,NARIÑO,Municipio,1,True,2.5329282764112118,0.044292878994568,2.5329282764112118,8,1,6,30.98,94.48,31.0,TEMPERATURA,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52227,52,CUMBAL,NARIÑO,Municipio,1,True,44.0255289712544,0.0480343623785062,44.0255289712544,3,1,1,29.13,,,,False,0,,False,True,4,4,0,0,True,74.84,,,,,,False,True,False,True,False,2,medio,50.0
52233,52,CUMBITARA,NARIÑO,Municipio,4,True,2271.156165925486,6.387707719167368,2271.156165925486,38,2,12,69.62,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
52240,52,CHACHAGÜÍ,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,94.64,30.0,NITRATO,True,1,2021.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52250,52,EL CHARCO,NARIÑO,Municipio,1,True,3817.346405546499,1.530843756548992,3817.346405546499,16,1,1,47.56,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
52254,52,EL PEÑOL,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,84.11,28.0,MANGANESO TOTAL EN AGUA,True,1,2018.0,False,True,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52256,52,EL ROSARIO,NARIÑO,Municipio,1,True,12.963749357026668,0.0248919633008787,12.963749357026668,3,1,2,28.28,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52258,52,EL TABLÓN DE GÓMEZ,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52260,52,EL TAMBO,NARIÑO,Municipio,1,True,76.61695404334424,0.3107596495229413,76.61695404334424,3,1,1,33.9,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52287,52,FUNES,NARIÑO,Municipio,3,True,82.19857497432004,0.2080341421376182,82.19857497432005,22,2,3,44.29,93.47,30.0,CARBONO ORGANICO TOTAL COT,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52317,52,GUACHUCAL,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52320,52,GUAITARILLA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52323,52,GUALMATÁN,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52352,52,ILES,NARIÑO,Municipio,1,True,15.86117234778259,0.1967526387181209,15.86117234778259,4,1,1,32.95,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52354,52,IMUÉS,NARIÑO,Municipio,3,True,51.50505750700125,0.6295429781478838,51.50505750700126,20,2,4,48.4,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52356,52,IPIALES,NARIÑO,Municipio,6,True,91.7436851630766,0.058315727562353,91.7454406346608,30,2,7,47.59,89.82,30.0,TEMPERATURA,True,1,2024.0,True,False,13,13,0,0,True,79.26,,,,,,False,True,True,True,False,3,alto,25.0
52378,52,LA CRUZ,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52381,52,LA FLORIDA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52385,52,LA LLANADA,NARIÑO,Municipio,11,True,5188.453810477759,21.154311924330187,5188.659938307134,138,2,12,88.91,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52390,52,LA TOLA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52399,52,LA UNIÓN,NARIÑO,Municipio,2,True,35.60235387151375,0.2502561226070275,35.60235387151374,4,2,3,36.99,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52405,52,LEIVA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52411,52,LINARES,NARIÑO,Municipio,2,True,114.3225393177342,0.8420190607602218,114.32253931773413,32,1,10,49.79,90.19,26.0,MANGANESO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
52418,52,LOS ANDES,NARIÑO,Municipio,10,True,11841.12331168124,12.36049548820763,11841.41263304054,111,2,12,84.6,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52427,52,MAGÜÍ,NARIÑO,Municipio,3,True,2568.0180045576253,1.418320935248318,2568.0180045576253,35,2,9,55.96,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
52435,52,MALLAMA,NARIÑO,Municipio,3,True,6949.271662251434,12.196890766060378,6953.655539207159,25,2,2,70.61,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52473,52,MOSQUERA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52480,52,NARIÑO,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52490,52,OLAYA HERRERA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52506,52,OSPINA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52520,52,FRANCISCO PIZARRO,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52540,52,POLICARPA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,88.47,31.0,DEMANDA BIOQUIMICA DE OXIGENO DBO5,True,2,2024.0,True,False,1,1,0,0,True,70.59,,,,,,False,True,True,True,False,3,alto,25.0
52560,52,POTOSÍ,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52565,52,PROVIDENCIA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52573,52,PUERRES,NARIÑO,Municipio,5,True,2355.0076083950244,6.719755112562729,2355.015724685263,35,1,5,71.65,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52585,52,PUPIALES,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52612,52,RICAURTE,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,92.67,29.0,ALUMINIO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,8,8,0,0,True,77.3,,,,,,False,True,True,True,False,3,alto,25.0
52621,52,ROBERTO PAYÁN,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
52678,52,SAMANIEGO,NARIÑO,Municipio,8,True,4443.384513054011,7.335482995045202,4443.447468992348,125,3,15,80.37,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52683,52,SANDONÁ,NARIÑO,Municipio,1,True,8.789118925309657,0.0864107007878274,8.789118925309657,4,1,1,31.12,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52685,52,SAN BERNARDO,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52687,52,SAN LORENZO,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52693,52,SAN PABLO,NARIÑO,Municipio,2,True,46.28643017300441,0.413512539782886,46.286430173004405,18,2,4,43.71,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52694,52,SAN PEDRO DE CARTAGO,NARIÑO,Municipio,1,True,11.113769603672262,0.1995673325681508,11.113769603672262,2,1,2,31.79,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52696,52,SANTA BÁRBARA,NARIÑO,Municipio,4,True,24610.36283667112,20.07163489967993,24610.36283667112,58,1,2,78.99,,,,False,0,,False,True,6,6,0,0,True,76.39,,,,,,False,True,False,True,False,2,medio,50.0
52699,52,SANTACRUZ,NARIÑO,Municipio,10,True,7416.925455954236,13.70510487692836,7416.958738160545,68,2,6,83.8,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52720,52,SAPUYES,NARIÑO,Municipio,4,True,54.21814882772361,0.4686892436584537,54.21814882772362,24,2,1,49.99,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52786,52,TAMINANGO,NARIÑO,Municipio,2,True,47.989807019550135,0.2043862685003053,47.989807019550135,10,2,6,38.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52788,52,TANGUA,NARIÑO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52835,52,SAN ANDRÉS DE TUMACO,NARIÑO,Municipio,1,True,39.733691453308296,0.0109838706685075,39.733691453308296,4,1,2,28.53,80.04,29.0,ALUMINIO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,2,2,0,0,True,72.37,,,,,,False,True,True,True,False,3,alto,25.0
52838,52,TÚQUERRES,NARIÑO,Municipio,2,True,15.213697337619054,0.0702487953897425,15.213697337619056,13,2,2,37.0,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
52885,52,YACUANQUER,NARIÑO,Municipio,2,True,9.463693011752012,0.0920283145935422,9.46369301175201,4,2,8,34.59,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54001,54,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,Municipio,107,True,12511.266536752368,11.059980965274711,12512.288992054991,739,5,20,92.6,95.12,29.0,NITRATO,True,1,2024.0,True,False,6,6,0,0,True,76.39,,,,,,False,True,True,True,False,3,alto,25.0
54003,54,ÁBREGO,NORTE DE SANTANDER,Municipio,6,True,259.6409041556044,0.1881593924972183,259.6409041556044,30,1,10,50.18,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54051,54,ARBOLEDAS,NORTE DE SANTANDER,Municipio,3,True,372.909178414666,0.8191859642530261,372.9091784146657,15,1,1,48.68,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54099,54,BOCHALEMA,NORTE DE SANTANDER,Municipio,14,True,947.4391275867596,5.576162554637237,947.4523474880988,66,2,18,79.18,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54109,54,BUCARASICA,NORTE DE SANTANDER,Municipio,1,True,23.951955931635844,0.0886285449494569,23.951955931635844,9,1,1,33.03,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54125,54,CÁCOTA,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54128,54,CÁCHIRA,NORTE DE SANTANDER,Municipio,2,True,572.0729300422735,0.9306967618022444,572.0729300422735,8,2,3,45.19,,,,False,0,,False,True,15,15,0,0,True,79.98,,,,,,False,True,False,True,False,2,medio,50.0
54172,54,CHINÁCOTA,NORTE DE SANTANDER,Municipio,8,True,488.61037567123583,2.9454764520660657,488.6104033404715,34,2,15,68.23,81.62,24.0,NITRATO,True,1,2023.0,True,False,2,2,0,0,True,72.37,,,,,,False,True,True,True,False,3,alto,25.0
54174,54,CHITAGÁ,NORTE DE SANTANDER,Municipio,7,True,9102.792667906422,7.697886835100985,9102.79268676432,51,1,13,77.02,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54206,54,CONVENCIÓN,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,6,6,0,0,True,76.39,,,,,,False,True,False,True,False,2,medio,50.0
54223,54,CUCUTILLA,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54239,54,DURANIA,NORTE DE SANTANDER,Municipio,9,True,1767.6075355504115,10.122461221173769,1767.607593911009,71,3,3,81.32,,,,False,0,,False,True,3,3,0,0,True,73.9,,,,,,False,True,False,True,False,2,medio,50.0
54245,54,EL CARMEN,NORTE DE SANTANDER,Municipio,1,True,0.6308301197948613,0.000365749620071,0.6308301197948613,5,1,1,28.33,,,,False,0,,False,True,21,21,0,0,True,81.07,,,,,,False,True,False,True,False,2,medio,50.0
54250,54,EL TARRA,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
54261,54,EL ZULIA,NORTE DE SANTANDER,Municipio,77,True,8469.609797014251,16.797391346268153,8469.961135849464,459,4,26,94.83,,,,False,0,,False,True,10,10,0,0,True,78.55,,,,,,False,True,False,True,False,2,medio,50.0
54313,54,GRAMALOTE,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54344,54,HACARÍ,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54347,54,HERRÁN,NORTE DE SANTANDER,Municipio,6,True,2146.0940654782585,20.11062947555916,2146.111406789967,37,3,4,80.21,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54377,54,LABATECA,NORTE DE SANTANDER,Municipio,18,True,6770.533366305375,26.50315366482617,6770.7404658832365,129,3,17,92.65,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54385,54,LA ESPERANZA,NORTE DE SANTANDER,Municipio,11,True,1868.4150787422184,2.7938879301967523,1868.4150787422184,51,2,10,71.44,,,,False,0,,False,True,31,31,0,0,True,81.82,,,,,,False,True,False,True,False,2,medio,50.0
54398,54,LA PLAYA,NORTE DE SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54405,54,LOS PATIOS,NORTE DE SANTANDER,Municipio,39,True,3095.846017300571,24.55281979800237,3095.898611605121,269,4,21,96.07,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54418,54,LOURDES,NORTE DE SANTANDER,Municipio,1,True,625.7876751183713,7.242067714594487,625.7876751183713,14,1,1,59.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54480,54,MUTISCUA,NORTE DE SANTANDER,Municipio,1,True,3.5545263888347747,0.0224273966103403,3.5545263888347747,5,1,1,29.31,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
54498,54,OCAÑA,NORTE DE SANTANDER,Municipio,3,True,62.52768408206391,0.1131047501682122,62.5276840820639,20,1,8,42.43,84.17,26.0,MANGANESO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
